epoch,step,train_loss_epoch,train_loss_step
0,0,0.49425387382507324,
1,1,0.4638482630252838,
2,2,0.4136982858181,
3,3,0.3733866810798645,
4,4,0.35925453901290894,
5,5,0.3319052457809448,
6,6,0.2979447841644287,
7,7,0.2739613652229309,
8,8,0.2720842957496643,
9,9,0.25450435280799866,
10,10,0.24897797405719757,
11,11,0.2284836322069168,
12,12,0.259029358625412,
13,13,0.22910679876804352,
14,14,0.20995588600635529,
15,15,0.20687922835350037,
16,16,0.21075493097305298,
17,17,0.19908185303211212,
18,18,0.20149250328540802,
19,19,0.1859554797410965,
20,20,0.1904677152633667,
21,21,0.18984244763851166,
22,22,0.17909298837184906,
23,23,0.1672711968421936,
24,24,0.1724935621023178,
25,25,0.19623379409313202,
26,26,0.1675219088792801,
27,27,0.16195811331272125,
28,28,0.17757007479667664,
29,29,0.16550232470035553,
30,30,0.1562376767396927,
31,31,0.14739038050174713,
32,32,0.15007567405700684,
33,33,0.13730600476264954,
34,34,0.14211325347423553,
35,35,0.13678757846355438,
36,36,0.13862694799900055,
37,37,0.13049963116645813,
38,38,0.13172192871570587,
39,39,0.13655172288417816,
40,40,0.13321226835250854,
41,41,0.12842124700546265,
42,42,0.12564006447792053,
43,43,0.12172319740056992,
44,44,0.1293390393257141,
45,45,0.12151440232992172,
46,46,0.12242648750543594,
47,47,0.12463777512311935,
48,48,0.11462689936161041,
49,49,,0.12248373031616211
49,49,0.12248373031616211,
50,50,0.11459966748952866,
51,51,0.1107182502746582,
52,52,0.11122437566518784,
53,53,0.11566369980573654,
54,54,0.10953444242477417,
55,55,0.10715765506029129,
56,56,0.10402683168649673,
57,57,0.11194688826799393,
58,58,0.1079782098531723,
59,59,0.10357186198234558,
60,60,0.10437273234128952,
61,61,0.10394628345966339,
62,62,0.10267265886068344,
63,63,0.10399439930915833,
64,64,0.09491679817438126,
65,65,0.1001172661781311,
66,66,0.10657614469528198,
67,67,0.09844520688056946,
68,68,0.09533444792032242,
69,69,0.1028582826256752,
70,70,0.09410297125577927,
71,71,0.09616811573505402,
72,72,0.0985712930560112,
73,73,0.0974377989768982,
74,74,0.09968654066324234,
75,75,0.09978935867547989,
76,76,0.09649139642715454,
77,77,0.09630860388278961,
78,78,0.09648505598306656,
79,79,0.09456399828195572,
80,80,0.0893249586224556,
81,81,0.09238041937351227,
82,82,0.09566134214401245,
83,83,0.09256377816200256,
84,84,0.08622851222753525,
85,85,0.09404309839010239,
86,86,0.08918949961662292,
87,87,0.08815937489271164,
88,88,0.08840637654066086,
89,89,0.08800610154867172,
90,90,0.09270497411489487,
91,91,0.08705244213342667,
92,92,0.08619804680347443,
93,93,0.08813581615686417,
94,94,0.08836107701063156,
95,95,0.08984775096178055,
96,96,0.08682079613208771,
97,97,0.08216699957847595,
98,98,0.0889073833823204,
99,99,,0.0876769870519638
99,99,0.0876769870519638,
100,100,0.08569921553134918,
101,101,0.08506692200899124,
102,102,0.08443010598421097,
103,103,0.09118394553661346,
104,104,0.08384869247674942,
105,105,0.08454000949859619,
106,106,0.08497428148984909,
107,107,0.08117644488811493,
108,108,0.08687674254179001,
109,109,0.08673403412103653,
110,110,0.0818532183766365,
111,111,0.0823056548833847,
112,112,0.08665740489959717,
113,113,0.08113671094179153,
114,114,0.08721718192100525,
115,115,0.08072112500667572,
116,116,0.08262332528829575,
117,117,0.07896919548511505,
118,118,0.08573149144649506,
119,119,0.08582540601491928,
120,120,0.08199470490217209,
121,121,0.0835411548614502,
122,122,0.07895950227975845,
123,123,0.09220699965953827,
124,124,0.08061402291059494,
125,125,0.08518030494451523,
126,126,0.08230260759592056,
127,127,0.08257666230201721,
128,128,0.08017127215862274,
129,129,0.08121440559625626,
130,130,0.07981536537408829,
131,131,0.08056549727916718,
132,132,0.0790172591805458,
133,133,0.07933781296014786,
134,134,0.08202460408210754,
135,135,0.08223086595535278,
136,136,0.08538855612277985,
137,137,0.07896313071250916,
138,138,0.07915394753217697,
139,139,0.07496564090251923,
