epoch,step,train_loss_epoch,train_loss_step
0,0,0.4896984100341797,
1,1,0.44823211431503296,
2,2,0.492312490940094,
3,3,0.453439861536026,
4,4,0.3918468952178955,
5,5,0.3478352129459381,
6,6,0.35747575759887695,
7,7,0.3917844593524933,
8,8,0.3843045234680176,
9,9,0.3581179678440094,
10,10,0.3445878028869629,
11,11,0.34660282731056213,
12,12,0.3548308312892914,
13,13,0.36172640323638916,
14,14,0.36408841609954834,
15,15,0.3617275059223175,
16,16,0.3561476767063141,
17,17,0.34973084926605225,
18,18,0.3450532555580139,
19,19,0.34396037459373474,
20,20,0.34644097089767456,
21,21,0.35021406412124634,
22,22,0.35219117999076843,
23,23,0.3510017395019531,
24,24,0.34784814715385437,
25,25,0.3449806869029999,
26,26,0.34382787346839905,
27,27,0.34440356492996216,
28,28,0.3458213210105896,
29,29,0.34706172347068787,
30,30,0.34747129678726196,
31,31,0.346923828125,
32,32,0.3457508683204651,
33,33,0.3445374071598053,
34,34,0.34384071826934814,
35,35,0.34391075372695923,
36,36,0.3445434868335724,
37,37,0.345206618309021,
38,38,0.3454090654850006,
39,39,0.3450394570827484,
40,40,0.34438902139663696,
41,41,0.3438769578933716,
42,42,0.3437454104423523,
43,43,0.3439546823501587,
44,44,0.3442783057689667,
45,45,0.344478040933609,
46,46,0.3444351851940155,
47,47,0.344190388917923,
48,48,0.3438955843448639,
49,49,,0.34371402859687805
49,49,0.34371402859687805,
50,50,0.34372106194496155,
51,51,0.34386375546455383,
52,52,0.34400659799575806,
53,53,0.3440333902835846,
54,54,0.343927800655365,
55,55,0.3437698781490326,
56,56,0.34366169571876526,
57,57,0.3436523675918579,
58,58,0.3437153995037079,
59,59,0.3437821865081787,
60,60,0.34379562735557556,
61,61,0.34374433755874634,
62,62,0.34366247057914734,
63,63,0.3436001241207123,
64,64,0.34358659386634827,
65,65,0.34361281991004944,
66,66,0.34364208579063416,
67,67,0.3436414301395416,
68,68,0.343605637550354,
69,69,0.3435570001602173,
70,70,0.3435235023498535,
71,71,0.3435165286064148,
72,72,0.34352585673332214,
73,73,0.3435308039188385,
74,74,0.3435177206993103,
75,75,0.3434886336326599,
76,76,0.3434572219848633,
77,77,0.3434363901615143,
78,78,0.3434288799762726,
79,79,0.3434258997440338,
80,80,0.3434164226055145,
81,81,0.3433961868286133,
82,82,0.34336981177330017,
83,83,0.34334596991539,
84,84,0.3433290719985962,
85,85,0.34331682324409485,
86,86,0.3433028757572174,
87,87,0.34328317642211914,
88,88,0.3432581126689911,
89,89,0.34323224425315857,
90,90,0.34320899844169617,
91,91,0.34318846464157104,
92,92,0.3431676924228668,
93,93,0.3431432247161865,
94,94,0.34311479330062866,
95,95,0.3430844843387604,
96,96,0.3430546224117279,
97,97,0.34302541613578796,
98,98,0.342995285987854,
99,99,,0.3429625332355499
99,99,0.3429625332355499,
