epoch,step,train_loss_epoch,train_loss_step
0,0,12.360116958618164,
1,1,15.978960037231445,
2,2,13.138175964355469,
3,3,15.51169490814209,
4,4,13.714069366455078,
5,5,14.671590805053711,
6,6,13.3468017578125,
7,7,12.298409461975098,
8,8,12.52760124206543,
9,9,12.165016174316406,
10,10,14.31591796875,
11,11,12.843734741210938,
12,12,12.069074630737305,
13,13,13.581501960754395,
14,14,12.04171371459961,
15,15,12.145975112915039,
16,16,10.482476234436035,
17,17,11.667036056518555,
18,18,11.226282119750977,
19,19,11.830010414123535,
20,20,11.764436721801758,
21,21,13.371148109436035,
22,22,11.609283447265625,
23,23,9.316980361938477,
24,24,13.871700286865234,
25,25,12.180635452270508,
26,26,11.35064697265625,
27,27,11.842314720153809,
28,28,11.05217170715332,
29,29,11.483784675598145,
30,30,12.828988075256348,
31,31,10.435619354248047,
32,32,11.015874862670898,
33,33,12.302674293518066,
34,34,12.14504623413086,
35,35,11.318794250488281,
36,36,10.154319763183594,
37,37,11.114407539367676,
38,38,11.407736778259277,
39,39,11.334973335266113,
40,40,10.872737884521484,
41,41,11.008814811706543,
42,42,12.086050033569336,
43,43,9.874259948730469,
44,44,10.081685066223145,
45,45,11.618287086486816,
46,46,10.079631805419922,
47,47,11.242883682250977,
48,48,10.503771781921387,
49,49,,11.106170654296875
49,49,11.106170654296875,
50,50,11.203593254089355,
51,51,11.610974311828613,
52,52,10.675886154174805,
53,53,11.646738052368164,
54,54,9.501213073730469,
55,55,11.295507431030273,
56,56,10.782663345336914,
57,57,9.892208099365234,
58,58,11.097685813903809,
59,59,12.038223266601562,
60,60,10.678223609924316,
61,61,10.290980339050293,
62,62,11.14590835571289,
63,63,11.667597770690918,
64,64,11.342889785766602,
65,65,11.268387794494629,
66,66,10.780021667480469,
67,67,10.423999786376953,
68,68,11.435846328735352,
69,69,11.019105911254883,
70,70,8.774271011352539,
71,71,10.62515640258789,
72,72,11.121109962463379,
73,73,9.837366104125977,
74,74,8.182636260986328,
75,75,8.434455871582031,
76,76,10.97955322265625,
77,77,10.370062828063965,
78,78,9.575277328491211,
79,79,10.530214309692383,
80,80,11.109671592712402,
81,81,10.541025161743164,
82,82,11.319807052612305,
83,83,10.570718765258789,
84,84,10.608545303344727,
85,85,10.905191421508789,
86,86,10.995168685913086,
87,87,10.861001014709473,
88,88,10.065179824829102,
89,89,10.555987358093262,
90,90,10.392560958862305,
91,91,10.309674263000488,
92,92,10.986062049865723,
93,93,10.603147506713867,
94,94,10.71174144744873,
95,95,11.224853515625,
96,96,10.854299545288086,
97,97,10.29201602935791,
98,98,11.148898124694824,
99,99,,10.260628700256348
99,99,10.260628700256348,
100,100,10.897262573242188,
101,101,10.036195755004883,
102,102,9.355697631835938,
103,103,11.256178855895996,
104,104,11.681591033935547,
105,105,10.052315711975098,
106,106,10.386850357055664,
