epoch,step,train_loss
24,49,1.5645254850387573
49,99,1.4519271850585938
74,149,1.4371743202209473
99,199,1.4419869184494019
124,249,1.3928474187850952
149,299,1.4094563722610474
174,349,1.3046537637710571
199,399,0.8475669026374817
224,449,0.7935819625854492
249,499,0.8210936188697815
