score_thresh,dist_thresh,ap,precision,recall,f1,tp,fp,fn,num_preds,num_targets,num_frames,fp_per_frame,mean_loc_error,mean_depth_error,mean_lateral_error,mean_euclidean_error,mean_range_error,mean_bearing_error_deg,mean_depth_bias,mean_lateral_bias
0.2,2.0,0.6482921624287267,0.6621405750798722,0.6219054763690923,0.6413926499032881,829,423,504,1252,1333,1072,0.394589552238806,0.5699022982364513,0.43292895703609086,0.2729463916051733,0.5699022907884719,0.4464718499317522,1.2900056888927982,-0.15998893221267313,0.13622427571326745
0.25,0.5,0.27120790679184403,0.47766323024054985,0.31282820705176295,0.37805983680870353,417,456,916,873,1333,1072,0.4253731343283582,0.26754311230831984,0.1929537478110773,0.14412533562424942,0.26754307004584515,0.1900570923770794,0.7652179215695575,-0.07976006432402906,0.057823549277133506
0.25,1.0,0.5300925780618174,0.722794959908362,0.47336834208552137,0.5720761559383499,631,242,702,873,1333,1072,0.22574626865671643,0.4116550153733491,0.30671091049484517,0.20801456145080258,0.41165498572033543,0.3078257658827286,1.0026072374908759,-0.11991591158835144,0.10468705911218837
0.25,1.5,0.6201974083015548,0.7949599083619702,0.5206301575393848,0.629193109700816,694,179,639,873,1333,1072,0.1669776119402985,0.4978333488879952,0.3861416145429144,0.23462583727447547,0.4978333265606358,0.38335075508478694,1.1503522003358788,-0.1495098088591518,0.11499930903723501
0.25,2.0,0.6482921624287267,0.8098510882016037,0.5303825956489122,0.6409791477787852,707,166,626,873,1333,1072,0.15485074626865672,0.5276901014634622,0.41851898062515797,0.23765748816699084,0.5276900830134433,0.4148005431391751,1.184285712288337,-0.1823212513660609,0.11666270077249623
0.3,0.5,0.27120790679184403,0.5786963434022258,0.2730682670667667,0.3710499490316004,364,265,969,629,1333,1072,0.24720149253731344,0.26395875636550303,0.188103851381239,0.14476544210421188,0.2639587101259599,0.18777560981864624,0.7625633161360881,-0.0886418688428271,0.04966771519732672
0.3,1.0,0.5300925780618174,0.8155802861685215,0.38484621155288823,0.5229357798165138,513,116,820,629,1333,1072,0.10820895522388059,0.3861923504208947,0.29209305203681335,0.1897806627185721,0.3861923216768133,0.28870957193671326,0.9369216935339377,-0.13788003345214367,0.07815711945295334
0.3,1.5,0.6201974083015548,0.8839427662957074,0.41710427606901723,0.5667686034658512,556,73,777,629,1333,1072,0.06809701492537314,0.45917455950665753,0.35706463863523746,0.21417790757853994,0.45917455661929707,0.35076177599945185,1.068433849418939,-0.16428263796319206,0.08711047540921316
0.3,2.0,0.6482921624287267,0.8982511923688394,0.42385596399099773,0.5759429153924566,565,64,768,629,1333,1072,0.05970149253731343,0.48417060318316035,0.38474037246366516,0.21490447652419056,0.48417060000803813,0.3779378964588834,1.0849022393928434,-0.18948803665363684,0.08796076690860555
0.35,0.5,0.27120790679184403,0.6720647773279352,0.2490622655663916,0.3634373289545703,332,162,1001,494,1333,1072,0.15111940298507462,0.2614631867920384,0.18632889942950512,0.14359429690717573,0.26146312278711303,0.18530874616388548,0.7591565671031854,-0.09578057656805199,0.04746280753064946
0.35,1.0,0.5300925780618174,0.8785425101214575,0.32558139534883723,0.475095785440613,434,60,899,494,1333,1072,0.055970149253731345,0.3577062433176655,0.26717877278130175,0.17978904058959352,0.35770619639127976,0.26817151339294765,0.8972631478349853,-0.14022652015158657,0.05815471211783073
0.35,1.5,0.6201974083015548,0.9392712550607287,0.3480870217554389,0.507936507936508,464,30,869,494,1333,1072,0.027985074626865673,0.41795006849892774,0.32049884467289363,0.19925147245220584,0.41795004174017386,0.32044769446386256,0.9875663487391605,-0.16310882773892632,0.06172561077079896
0.35,2.0,0.6482921624287267,0.9554655870445344,0.35408852213053266,0.5166940339354134,472,22,861,494,1333,1072,0.020522388059701493,0.43926652008861844,0.3424425650451143,0.20272785792979647,0.4392664960627939,0.341757872532742,1.007590829100796,-0.18108717263755153,0.06577924686341972
0.4,0.5,0.27120790679184403,0.7212276214833759,0.2115528882220555,0.3271461716937355,282,109,1051,391,1333,1072,0.10167910447761194,0.24903286917636977,0.1806625914066396,0.13456640290822966,0.2490328035215611,0.18073000750006704,0.705661160945798,-0.10399693969293689,0.03369925827686245
0.4,1.0,0.5300925780618174,0.9232736572890026,0.27081770442610653,0.41879350348027833,361,30,972,391,1333,1072,0.027985074626865673,0.3387822689054434,0.25570266464740615,0.16862115537402042,0.33878222485216325,0.2565421514918253,0.8350364584686873,-0.15618151640958072,0.03453586363024659
0.4,1.5,0.6201974083015548,0.9820971867007673,0.2880720180045011,0.44547563805104406,384,7,949,391,1333,1072,0.0065298507462686565,0.393218925368356,0.30110736315449077,0.18813602502147356,0.3932189014128877,0.3013589081111748,0.9117747406256345,-0.16784028088053068,0.03568946467324471
0.4,2.0,0.6482921624287267,0.989769820971867,0.2903225806451613,0.44895591647331795,387,4,946,391,1333,1072,0.0037313432835820895,0.4030474928252004,0.3108008419204436,0.19114441056892237,0.40304746778979894,0.31090909841722664,0.923695824207126,-0.17047697382687907,0.03987960650246273
0.45,0.5,0.27120790679184403,0.8045977011494253,0.15753938484621155,0.2634880803011292,210,51,1123,261,1333,1072,0.04757462686567164,0.24546281433437164,0.1936785720643543,0.11937274918669746,0.24546272274095166,0.1953245102671915,0.6040279446026355,-0.12356645266215006,0.007228119742302667
0.45,1.0,0.5300925780618174,0.9616858237547893,0.18829707426856715,0.314930991217064,251,10,1082,261,1333,1072,0.009328358208955223,0.3162166522673407,0.247512201863931,0.1487142131682411,0.31621658143641684,0.25354986412465147,0.7088897668940817,-0.15776927537652125,-0.011232626598432244
0.45,1.5,0.6201974083015548,1.0,0.19579894973743436,0.32747804265997493,261,0,1072,261,1333,1072,0.0,0.34869107114153763,0.26844903061673103,0.16845663340041464,0.3486910054717379,0.2741951823938178,0.7846897400344168,-0.16291812005170916,-0.0089492694228545
