score_thresh,dist_thresh,ap,precision,recall,f1,tp,fp,fn,num_preds,num_targets,num_frames,fp_per_frame,mean_loc_error,mean_depth_error,mean_lateral_error,mean_euclidean_error,mean_range_error,mean_bearing_error_deg,mean_depth_bias,mean_lateral_bias
0.35,1.0,0.636562007169225,0.8258426966292135,0.5513878469617405,0.6612685560053981,735,155,598,890,1333,1072,0.14458955223880596,0.3165881935673893,0.22818740403571097,0.1723622026694875,0.31658822254824176,0.23948757017872122,0.7668988295447572,-0.04452955284897162,0.025928434364649713
0.35,1.5,0.6844614028967254,0.8561797752808988,0.5716429107276819,0.6855600539811065,762,128,571,890,1333,1072,0.11940298507462686,0.3497347776520626,0.2567067578082948,0.1797473144050189,0.3497348096901465,0.27189204702169956,0.7899280483779438,-0.021327493697639525,0.02423220760435883
0.35,2.0,0.7041207021269603,0.8617977528089887,0.5753938484621155,0.6900584795321636,767,123,566,890,1333,1072,0.11473880597014925,0.3593076592033159,0.26664108403192194,0.18068363832253986,0.3593076916525052,0.2814393155658947,0.7989444638149956,-0.02792007702425841,0.026182319701805887
0.4,0.5,0.44596360386273043,0.7531380753138075,0.4051012753188297,0.526829268292683,540,177,793,717,1333,1072,0.16511194029850745,0.22895376831110217,0.15215210119883218,0.13824607046941917,0.22895379330999818,0.15889315870487938,0.6467375608486504,-0.05490292531472665,0.004683712856085212
0.4,1.0,0.636562007169225,0.8856345885634589,0.4763690922730683,0.6195121951219512,635,82,698,717,1333,1072,0.07649253731343283,0.29529578411367524,0.21051975235225648,0.16258754296096292,0.29529580189214727,0.22137318147282628,0.7351498439206772,-0.061327437903937396,0.012695378464037978
0.4,1.5,0.6844614028967254,0.902370990237099,0.48537134283570893,0.6312195121951221,647,70,686,717,1333,1072,0.06529850746268656,0.31384994844205044,0.22652500011084437,0.16663511638663467,0.3138499657667628,0.23822748535440832,0.7566554286848193,-0.04687525942299797,0.014845075295918508
0.4,2.0,0.7041207021269603,0.9079497907949791,0.4883720930232558,0.6351219512195122,651,66,682,717,1333,1072,0.061567164179104475,0.32309923397849466,0.2360506116336758,0.1676979799241331,0.3230992538349494,0.24748167327566173,0.7638405061765338,-0.05175968176025766,0.01684059653597127
0.45,0.5,0.44596360386273043,0.8295019157088123,0.32483120780195046,0.46684636118598377,433,89,900,522,1333,1072,0.0830223880597015,0.2224159375172024,0.14967470631588414,0.1322802742104332,0.22241596751769965,0.15479277158722138,0.6300864042890854,-0.049118006752489896,-0.010455067538361626
0.45,1.0,0.636562007169225,0.9252873563218391,0.3623405851462866,0.5207547169811321,483,39,850,522,1333,1072,0.036380597014925374,0.2690259360011866,0.18925933857635435,0.15109282890893905,0.26902596192327155,0.19855374933104541,0.6848523185101419,-0.04831472933909414,-0.009045031330476884
0.45,1.5,0.6844614028967254,0.9406130268199234,0.36834208552138037,0.5293800539083557,491,31,842,522,1333,1072,0.028917910447761194,0.28553657702996404,0.20162605510952517,0.15701760234815768,0.2855366019619309,0.2134441678427428,0.708266931756911,-0.03238723040112653,-0.00571453709405697
0.45,2.0,0.7041207021269603,0.9444444444444444,0.3698424606151538,0.5315363881401618,493,29,840,522,1333,1072,0.027052238805970148,0.29203915844330897,0.20826708617606945,0.15772528116710288,0.2920391866034463,0.22019703312335617,0.7068037310071852,-0.03212859519354954,-0.004346687324027744
