epoch,step,train_loss_epoch,train_loss_step
0,0,6.834009647369385,
1,1,19.06064796447754,
2,2,11.12722110748291,
3,3,11.186735153198242,
4,4,10.359607696533203,
5,5,11.598974227905273,
6,6,10.60176944732666,
7,7,10.576985359191895,
8,8,9.76706314086914,
9,9,8.965475082397461,
10,10,8.454315185546875,
11,11,9.535440444946289,
12,12,9.687948226928711,
13,13,8.226346015930176,
14,14,9.277441024780273,
15,15,9.43840217590332,
16,16,9.282036781311035,
17,17,8.518917083740234,
18,18,8.94375991821289,
19,19,9.152694702148438,
20,20,9.575980186462402,
21,21,8.678595542907715,
22,22,8.206083297729492,
23,23,7.657582759857178,
24,24,8.559928894042969,
25,25,8.4970064163208,
26,26,8.547762870788574,
27,27,8.230552673339844,
28,28,8.255149841308594,
29,29,9.393465995788574,
30,30,8.728188514709473,
31,31,7.316366195678711,
32,32,8.257804870605469,
33,33,7.37306022644043,
34,34,7.834011077880859,
35,35,7.8149285316467285,
36,36,7.60752010345459,
37,37,7.353964328765869,
38,38,8.054932594299316,
39,39,6.835949420928955,
40,40,7.771673679351807,
41,41,7.8136982917785645,
42,42,7.539742469787598,
43,43,8.068138122558594,
44,44,8.324087142944336,
45,45,7.209200859069824,
46,46,7.244341850280762,
47,47,5.979254722595215,
48,48,7.799253463745117,
49,49,,6.311617374420166
49,49,6.311617374420166,
50,50,7.571427345275879,
51,51,7.404780864715576,
52,52,7.425623416900635,
53,53,6.948291301727295,
54,54,5.121423244476318,
55,55,6.677134990692139,
56,56,7.658775329589844,
57,57,6.928213119506836,
58,58,7.4293060302734375,
59,59,7.759480953216553,
60,60,7.049182415008545,
61,61,7.604787826538086,
62,62,8.04641056060791,
63,63,6.900210380554199,
64,64,7.5870232582092285,
65,65,7.479842662811279,
66,66,7.3114824295043945,
67,67,6.946436882019043,
68,68,7.458191394805908,
69,69,7.410649299621582,
70,70,6.901886463165283,
71,71,5.9413933753967285,
72,72,7.130113124847412,
73,73,7.5481276512146,
74,74,7.77962589263916,
75,75,6.287212371826172,
76,76,7.571816444396973,
77,77,6.656543731689453,
78,78,6.856044292449951,
