epoch,step,train_loss_epoch,train_loss_step
0,0,0.38887932896614075,
1,1,0.2946572005748749,
2,2,0.2806532084941864,
3,3,0.24952483177185059,
4,4,0.22196871042251587,
5,5,0.20597173273563385,
6,6,0.18099921941757202,
7,7,0.17125706374645233,
8,8,0.1735868602991104,
9,9,0.16158853471279144,
10,10,0.15909051895141602,
11,11,0.13695989549160004,
12,12,0.12784311175346375,
13,13,0.12698306143283844,
14,14,0.12730535864830017,
15,15,0.1163950115442276,
16,16,0.12931020557880402,
17,17,0.10585375130176544,
18,18,0.11711092293262482,
19,19,0.10299501568078995,
20,20,0.09811137616634369,
21,21,0.09823045134544373,
22,22,0.09849245846271515,
23,23,0.09333061426877975,
24,24,0.09481038898229599,
25,25,0.09323495626449585,
26,26,0.09054239839315414,
27,27,0.0899210125207901,
28,28,0.08102871477603912,
29,29,0.08785520493984222,
30,30,0.09009858965873718,
31,31,0.09131810814142227,
32,32,0.08357983082532883,
33,33,0.08359512686729431,
34,34,0.08040934056043625,
35,35,0.08433179557323456,
36,36,0.0785287395119667,
37,37,0.07728321850299835,
38,38,0.08350668102502823,
39,39,0.07913576066493988,
40,40,0.07960894703865051,
41,41,0.0813484638929367,
42,42,0.07564310729503632,
43,43,0.07958049327135086,
44,44,0.07459384202957153,
45,45,0.07472596317529678,
46,46,0.07542266696691513,
47,47,0.07719044387340546,
48,48,0.07044050097465515,
49,49,,0.07690830528736115
49,49,0.07690830528736115,
50,50,0.0759478285908699,
51,51,0.0725279301404953,
52,52,0.08066098392009735,
53,53,0.07207262516021729,
54,54,0.07777446508407593,
55,55,0.07416132837533951,
56,56,0.06978055834770203,
57,57,0.07594916969537735,
58,58,0.07131534814834595,
59,59,0.076976478099823,
60,60,0.07576629519462585,
61,61,0.07393381744623184,
62,62,0.07032116502523422,
63,63,0.0751364678144455,
64,64,0.07833483070135117,
65,65,0.06743205338716507,
66,66,0.07346871495246887,
67,67,0.06783893704414368,
68,68,0.07279085367918015,
69,69,0.07499009370803833,
70,70,0.0720849260687828,
71,71,0.06879184395074844,
72,72,0.06943490356206894,
73,73,0.07208354026079178,
74,74,0.07080136239528656,
75,75,0.07314188033342361,
76,76,0.0721716582775116,
77,77,0.06900569051504135,
78,78,0.06728916615247726,
79,79,0.07214546948671341,
80,80,0.07091549783945084,
81,81,0.06828813999891281,
82,82,0.0655938982963562,
83,83,0.06699763238430023,
84,84,0.06706424802541733,
85,85,0.06900942325592041,
86,86,0.06466832756996155,
87,87,0.0719098448753357,
88,88,0.06883946806192398,
89,89,0.06961415708065033,
90,90,0.06797205656766891,
91,91,0.06835900247097015,
92,92,0.06909726560115814,
93,93,0.06843593716621399,
94,94,0.07102315872907639,
95,95,0.06831156462430954,
96,96,0.07013703137636185,
97,97,0.06492961198091507,
98,98,0.06849191337823868,
99,99,,0.06325593590736389
99,99,0.06325593590736389,
100,100,0.0675160139799118,
101,101,0.06666885316371918,
102,102,0.06496730446815491,
103,103,0.06758110225200653,
104,104,0.0676487609744072,
105,105,0.06575290113687515,
106,106,0.06797528266906738,
107,107,0.06479796022176743,
108,108,0.06288231164216995,
109,109,0.06712957471609116,
110,110,0.06082975119352341,
111,111,0.06601724773645401,
112,112,0.06666667759418488,
113,113,0.06434425711631775,
114,114,0.06414870172739029,
115,115,0.062304262071847916,
116,116,0.06430263072252274,
117,117,0.06710899621248245,
118,118,0.06557070463895798,
119,119,0.06700579822063446,
120,120,0.06616834551095963,
121,121,0.06514793634414673,
122,122,0.06510099768638611,
123,123,0.06463523209095001,
124,124,0.06907990574836731,
125,125,0.066041499376297,
126,126,0.06541120260953903,
127,127,0.06302903592586517,
128,128,0.06267855316400528,
129,129,0.06476026028394699,
130,130,0.06609456241130829,
131,131,0.06439834088087082,
132,132,0.06381961703300476,
133,133,0.06380928307771683,
134,134,0.06653983145952225,
135,135,0.0637117400765419,
136,136,0.06458708643913269,
137,137,0.06490329653024673,
138,138,0.06408955156803131,
139,139,0.06245150417089462,
140,140,0.06462071090936661,
141,141,0.06358258426189423,
142,142,0.062439482659101486,
143,143,0.061415672302246094,
144,144,0.06272350251674652,
145,145,0.06196390837430954,
146,146,0.06256583333015442,
147,147,0.06363049894571304,
148,148,0.06254411488771439,
149,149,,0.06189021095633507
149,149,0.06189021095633507,
150,150,0.060298167169094086,
151,151,0.060952357947826385,
152,152,0.06022917479276657,
153,153,0.062282759696245193,
154,154,0.06382858753204346,
155,155,0.05800219625234604,
156,156,0.061545103788375854,
157,157,0.06177103519439697,
158,158,0.061381611973047256,
159,159,0.06113015487790108,
160,160,0.06272527575492859,
161,161,0.06189771741628647,
162,162,0.06095993146300316,
163,163,0.059041768312454224,
164,164,0.05969372019171715,
165,165,0.059235937893390656,
166,166,0.061821840703487396,
167,167,0.05956060439348221,
168,168,0.06100664287805557,
169,169,0.05993165075778961,
170,170,0.059781264513731,
171,171,0.05574702471494675,
172,172,0.06030001491308212,
173,173,0.060000307857990265,
174,174,0.059813328087329865,
175,175,0.0611429437994957,
176,176,0.06193932145833969,
177,177,0.059152815490961075,
178,178,0.062185678631067276,
179,179,0.057471830397844315,
180,180,0.05881237983703613,
181,181,0.057305388152599335,
182,182,0.0615985207259655,
183,183,0.05524631589651108,
184,184,0.05825456231832504,
185,185,0.0546051561832428,
186,186,0.0576145276427269,
187,187,0.05656842887401581,
188,188,0.057587750256061554,
189,189,0.05375196412205696,
190,190,0.05858032777905464,
191,191,0.057541072368621826,
192,192,0.05655290186405182,
193,193,0.05664308741688728,
194,194,0.0578385666012764,
195,195,0.054680850356817245,
196,196,0.056706156581640244,
197,197,0.056438595056533813,
198,198,0.05700432136654854,
199,199,,0.05820867046713829
199,199,0.05820867046713829,
200,200,0.05746569111943245,
201,201,0.054364029318094254,
202,202,0.05649959668517113,
203,203,0.05384352430701256,
204,204,0.05442986637353897,
205,205,0.05443679168820381,
206,206,0.0560096837580204,
207,207,0.055992241948843,
208,208,0.05620534345507622,
209,209,0.0553441122174263,
210,210,0.055631496012210846,
211,211,0.0565091148018837,
212,212,0.05632404983043671,
213,213,0.05155982822179794,
214,214,0.056193821132183075,
