epoch,step,train_loss_epoch,train_loss_step
0,0,0.4367348551750183,
1,1,0.2705184519290924,
2,2,0.22074532508850098,
3,3,0.2206464558839798,
4,4,0.17266272008419037,
5,5,0.15831367671489716,
6,6,0.182050883769989,
7,7,0.133686363697052,
8,8,0.1357375979423523,
9,9,0.12788443267345428,
10,10,0.11776833981275558,
11,11,0.12633219361305237,
12,12,0.10774542391300201,
13,13,0.10447291284799576,
14,14,0.09663800895214081,
15,15,0.0955362543463707,
16,16,0.09289775788784027,
17,17,0.10046335309743881,
18,18,0.08754342794418335,
19,19,0.08342733234167099,
20,20,0.08978082984685898,
21,21,0.08490310609340668,
22,22,0.07793684303760529,
23,23,0.07836446166038513,
24,24,0.07983599603176117,
25,25,0.07885349541902542,
26,26,0.07466769218444824,
27,27,0.07702318578958511,
28,28,0.07176963984966278,
29,29,0.07631630450487137,
30,30,0.07778585702180862,
31,31,0.07793721556663513,
32,32,0.06849488615989685,
33,33,0.0758606567978859,
34,34,0.07345106452703476,
35,35,0.06881167739629745,
36,36,0.07254286110401154,
37,37,0.0693066343665123,
38,38,0.07225572317838669,
39,39,0.07021983712911606,
40,40,0.07052861899137497,
41,41,0.07001927495002747,
42,42,0.0699993371963501,
43,43,0.0681903064250946,
44,44,0.06695062667131424,
45,45,0.06579776853322983,
46,46,0.06503476202487946,
47,47,0.06789366900920868,
48,48,0.06850353628396988,
49,49,,0.07316531985998154
49,49,0.07316531985998154,
50,50,0.06734844297170639,
51,51,0.06700789928436279,
52,52,0.06468852609395981,
53,53,0.06633394211530685,
54,54,0.06820763647556305,
55,55,0.06383226066827774,
56,56,0.0699705109000206,
57,57,0.06633765995502472,
58,58,0.06804074347019196,
59,59,0.0669020414352417,
60,60,0.06783051788806915,
61,61,0.06567195057868958,
62,62,0.06741468608379364,
63,63,0.06624097377061844,
64,64,0.06285087764263153,
65,65,0.06974129378795624,
66,66,0.06540397554636002,
67,67,0.06039774790406227,
68,68,0.07011792808771133,
69,69,0.05903731286525726,
70,70,0.06799931824207306,
71,71,0.06646278500556946,
72,72,0.06568454205989838,
73,73,0.0638263151049614,
74,74,0.06424301117658615,
75,75,0.06484062224626541,
76,76,0.06483147293329239,
77,77,0.06277765333652496,
78,78,0.06226540729403496,
79,79,0.06020798161625862,
80,80,0.06147272512316704,
81,81,0.06201644241809845,
82,82,0.0603918693959713,
83,83,0.06043735519051552,
84,84,0.06370698660612106,
85,85,0.06133446842432022,
86,86,0.06040006875991821,
87,87,0.06025339290499687,
88,88,0.057943735271692276,
89,89,0.05935550853610039,
90,90,0.06045971065759659,
91,91,0.06002799794077873,
92,92,0.05985734611749649,
93,93,0.059597909450531006,
94,94,0.05907830223441124,
95,95,0.05972643941640854,
96,96,0.060262035578489304,
97,97,0.05837113410234451,
98,98,0.05805418640375137,
99,99,,0.058681536465883255
99,99,0.058681536465883255,
100,100,0.058901622891426086,
101,101,0.05832415819168091,
102,102,0.06049541011452675,
103,103,0.056464798748493195,
104,104,0.05680330842733383,
105,105,0.059661053121089935,
106,106,0.05715514346957207,
107,107,0.054645784199237823,
108,108,0.05580627918243408,
109,109,0.05720243975520134,
110,110,0.05647037923336029,
111,111,0.05699790269136429,
112,112,0.0556643083691597,
113,113,0.0590764656662941,
114,114,0.054033007472753525,
115,115,0.053901925683021545,
116,116,0.05789268761873245,
117,117,0.05494797229766846,
118,118,0.05413161963224411,
119,119,0.05316619947552681,
120,120,0.05536239966750145,
121,121,0.054556623101234436,
122,122,0.05146515369415283,
123,123,0.054401639848947525,
124,124,0.055596135556697845,
125,125,0.05439373478293419,
126,126,0.05472267046570778,
127,127,0.05290898308157921,
128,128,0.05324839800596237,
129,129,0.053926050662994385,
130,130,0.05158807337284088,
131,131,0.053400807082653046,
132,132,0.051959820091724396,
133,133,0.051643237471580505,
134,134,0.05222216621041298,
135,135,0.0539814829826355,
136,136,0.05282513424754143,
137,137,0.05304694175720215,
138,138,0.053341180086135864,
139,139,0.05270073935389519,
140,140,0.052449245005846024,
141,141,0.05263505131006241,
142,142,0.052046842873096466,
143,143,0.05228908732533455,
144,144,0.0514579601585865,
145,145,0.051072947680950165,
146,146,0.05134361609816551,
147,147,0.05112067237496376,
148,148,0.05199640616774559,
149,149,,0.050992999225854874
149,149,0.050992999225854874,
150,150,0.05235440656542778,
151,151,0.05202457308769226,
152,152,0.051187463104724884,
153,153,0.051832545548677444,
154,154,0.05192722752690315,
155,155,0.05130139738321304,
156,156,0.0506378710269928,
157,157,0.04975804686546326,
158,158,0.05115644261240959,
159,159,0.04711500182747841,
160,160,0.05187119171023369,
161,161,0.05114496499300003,
162,162,0.05043785274028778,
163,163,0.05156226083636284,
164,164,0.051284100860357285,
165,165,0.05060499534010887,
166,166,0.05229204148054123,
167,167,0.04957646504044533,
168,168,0.04986786097288132,
169,169,0.050802964717149734,
170,170,0.05089952424168587,
171,171,0.049464963376522064,
172,172,0.04999667406082153,
173,173,0.05102131515741348,
174,174,0.05070655420422554,
175,175,0.05110277980566025,
176,176,0.04989560693502426,
177,177,0.04984324425458908,
178,178,0.04992222040891647,
179,179,0.05026844143867493,
180,180,0.05097737908363342,
181,181,0.04880933836102486,
182,182,0.04965720698237419,
183,183,0.04667140170931816,
184,184,0.050043024122714996,
185,185,0.049959518015384674,
186,186,0.04990087449550629,
187,187,0.04845886677503586,
188,188,0.048796772956848145,
189,189,0.049805790185928345,
190,190,0.049657028168439865,
191,191,0.04865361377596855,
192,192,0.050428200513124466,
193,193,0.05008995532989502,
194,194,0.053300004452466965,
195,195,0.05028507858514786,
196,196,0.05016116797924042,
197,197,0.04929429665207863,
198,198,0.0492301769554615,
199,199,,0.049495045095682144
199,199,0.049495045095682144,
200,200,0.04915149137377739,
201,201,0.04898185282945633,
202,202,0.049947019666433334,
203,203,0.04987253621220589,
204,204,0.04955042526125908,
205,205,0.04914946109056473,
206,206,0.049163706600666046,
207,207,0.04909941181540489,
208,208,0.0486786849796772,
209,209,0.048146963119506836,
210,210,0.04927236959338188,
211,211,0.04826170578598976,
212,212,0.0492093488574028,
213,213,0.047933660447597504,
214,214,0.049065712839365005,
215,215,0.048940595239400864,
216,216,0.04957326874136925,
217,217,0.04947974532842636,
218,218,0.049780793488025665,
219,219,0.048806365579366684,
220,220,0.049110233783721924,
221,221,0.049673378467559814,
222,222,0.05191083997488022,
223,223,0.04966901242733002,
224,224,0.04961929842829704,
225,225,0.050407443195581436,
226,226,0.048687562346458435,
227,227,0.048320356756448746,
228,228,0.047857847064733505,
229,229,0.04961305111646652,
230,230,0.047162313014268875,
231,231,0.04902176186442375,
232,232,0.05034977197647095,
233,233,0.04868510738015175,
234,234,0.0471581406891346,
235,235,0.049702659249305725,
236,236,0.047449007630348206,
237,237,0.04844720661640167,
238,238,0.048581548035144806,
239,239,0.048954159021377563,
240,240,0.046894386410713196,
241,241,0.04896830394864082,
242,242,0.04875139892101288,
243,243,0.048945724964141846,
244,244,0.048597920686006546,
245,245,0.047705166041851044,
246,246,0.04848535731434822,
247,247,0.04775187000632286,
248,248,0.049345143139362335,
249,249,,0.04835871234536171
249,249,0.04835871234536171,
250,250,0.04859794303774834,
251,251,0.047737691551446915,
252,252,0.048762574791908264,
253,253,0.048202939331531525,
254,254,0.04869796708226204,
255,255,0.047052398324012756,
256,256,0.048316728323698044,
257,257,0.048462387174367905,
258,258,0.048836398869752884,
259,259,0.04866940155625343,
260,260,0.04881047084927559,
261,261,0.04798878729343414,
262,262,0.047475457191467285,
263,263,0.047919075936079025,
264,264,0.04758213460445404,
265,265,0.046502310782670975,
266,266,0.04780979081988335,
267,267,0.0487464964389801,
268,268,0.04946573078632355,
269,269,0.04823489487171173,
270,270,0.05016673728823662,
271,271,0.047009021043777466,
272,272,0.04834757745265961,
273,273,0.047894928604364395,
274,274,0.048421625047922134,
275,275,0.0481271855533123,
276,276,0.048902396112680435,
277,277,0.047932468354701996,
278,278,0.04625125229358673,
279,279,0.04728739336133003,
280,280,0.04976917803287506,
281,281,0.047791849821805954,
282,282,0.047378674149513245,
283,283,0.04918244853615761,
284,284,0.04701180383563042,
285,285,0.04845856502652168,
286,286,0.04809840768575668,
287,287,0.04825514182448387,
288,288,0.04664018377661705,
289,289,0.04832053557038307,
290,290,0.047974083572626114,
291,291,0.046349164098501205,
292,292,0.047365348786115646,
293,293,0.0466466024518013,
294,294,0.045975904911756516,
295,295,0.04665612801909447,
296,296,0.04709870368242264,
297,297,0.043820928782224655,
298,298,0.04500686749815941,
299,299,,0.047033194452524185
299,299,0.047033194452524185,
300,300,0.04514901712536812,
301,301,0.043011702597141266,
302,302,0.04501860588788986,
303,303,0.045872315764427185,
304,304,0.044595230370759964,
305,305,0.04377201572060585,
306,306,0.042344484478235245,
307,307,0.04370003938674927,
308,308,0.04125766083598137,
309,309,0.04267304390668869,
310,310,0.04062949866056442,
311,311,0.04074583202600479,
312,312,0.04038437455892563,
313,313,0.03878620266914368,
314,314,0.039826855063438416,
315,315,0.03851819783449173,
316,316,0.03930330649018288,
317,317,0.038042109459638596,
318,318,0.03646837919950485,
319,319,0.0341382659971714,
320,320,0.03803664445877075,
321,321,0.03400599956512451,
322,322,0.03685158118605614,
323,323,0.03680653125047684,
324,324,0.0344112254679203,
325,325,0.033598486334085464,
326,326,0.03342778608202934,
327,327,0.031566374003887177,
328,328,0.03242529556155205,
329,329,0.03199951350688934,
330,330,0.028663665056228638,
331,331,0.030953701585531235,
332,332,0.02769216150045395,
333,333,0.027871273458003998,
334,334,0.02732854150235653,
335,335,0.02829240821301937,
336,336,0.025133060291409492,
337,337,0.025824857875704765,
338,338,0.02686827816069126,
339,339,0.02394239790737629,
340,340,0.025086192414164543,
341,341,0.026372326537966728,
342,342,0.02569306455552578,
343,343,0.0242589320987463,
344,344,0.023208405822515488,
345,345,0.023816263303160667,
346,346,0.025014083832502365,
347,347,0.024773290380835533,
348,348,0.022526420652866364,
349,349,,0.023867465555667877
349,349,0.023867465555667877,
350,350,0.023302428424358368,
351,351,0.02239033952355385,
352,352,0.022614233195781708,
353,353,0.022952618077397346,
354,354,0.021862737834453583,
355,355,0.020510941743850708,
356,356,0.020404797047376633,
357,357,0.02277560718357563,
358,358,0.02146320603787899,
359,359,0.021181201562285423,
360,360,0.01978856325149536,
361,361,0.021227223798632622,
362,362,0.020821144804358482,
363,363,0.02032366394996643,
364,364,0.018824134021997452,
365,365,0.021186964586377144,
366,366,0.021995779126882553,
367,367,0.02130713500082493,
368,368,0.024953624233603477,
369,369,0.02290358766913414,
370,370,0.022258495911955833,
371,371,0.022725284099578857,
372,372,0.02020595222711563,
373,373,0.019256392493844032,
374,374,0.021454893052577972,
375,375,0.021934278309345245,
376,376,0.020491991192102432,
377,377,0.0199239794164896,
378,378,0.02116001397371292,
379,379,0.019688157364726067,
380,380,0.020493794232606888,
381,381,0.019619407132267952,
382,382,0.02267645113170147,
383,383,0.021487440913915634,
384,384,0.019740702584385872,
385,385,0.020936621353030205,
386,386,0.020511679351329803,
387,387,0.01898001693189144,
388,388,0.020332325249910355,
389,389,0.01945025660097599,
390,390,0.02048530988395214,
391,391,0.01857331581413746,
392,392,0.018902599811553955,
393,393,0.018474306911230087,
394,394,0.02033316344022751,
395,395,0.018281634896993637,
396,396,0.018947577103972435,
397,397,0.01991620659828186,
398,398,0.018287518993020058,
399,399,,0.019618351012468338
399,399,0.019618351012468338,
400,400,0.02050767093896866,
401,401,0.019430002197623253,
402,402,0.019183335825800896,
403,403,0.018746651709079742,
404,404,0.01930437982082367,
405,405,0.01780655048787594,
406,406,0.02099691890180111,
407,407,0.01909508928656578,
408,408,0.019620779901742935,
409,409,0.020052922889590263,
410,410,0.018043702468276024,
411,411,0.01921122521162033,
412,412,0.019787246361374855,
413,413,0.02058301866054535,
414,414,0.020029108971357346,
415,415,0.019931187853217125,
416,416,0.016552627086639404,
417,417,0.019556762650609016,
418,418,0.01924174651503563,
419,419,0.018914099782705307,
420,420,0.018353179097175598,
421,421,0.01922965981066227,
422,422,0.01807195320725441,
423,423,0.02004125900566578,
424,424,0.01818833500146866,
425,425,0.019471071660518646,
426,426,0.01930738054215908,
427,427,0.01856616884469986,
428,428,0.019409745931625366,
429,429,0.019083915278315544,
430,430,0.017334043979644775,
431,431,0.01869933307170868,
432,432,0.015866706147789955,
433,433,0.019237952306866646,
434,434,0.018725069239735603,
435,435,0.01838000677525997,
436,436,0.01780553348362446,
437,437,0.01848585158586502,
438,438,0.01761503517627716,
439,439,0.01791398972272873,
440,440,0.01900780200958252,
441,441,0.019035127013921738,
442,442,0.01862994395196438,
443,443,0.019811738282442093,
444,444,0.018030187115073204,
445,445,0.019076792523264885,
446,446,0.017915815114974976,
447,447,0.018841782584786415,
448,448,0.018752366304397583,
449,449,,0.01747441105544567
449,449,0.01747441105544567,
450,450,0.018266888335347176,
451,451,0.01922166720032692,
452,452,0.018825866281986237,
453,453,0.019112909212708473,
454,454,0.017322063446044922,
455,455,0.017867526039481163,
456,456,0.018743542954325676,
457,457,0.017573300749063492,
458,458,0.01728026568889618,
459,459,0.016478147357702255,
460,460,0.018205607309937477,
461,461,0.01789342425763607,
462,462,0.017306020483374596,
463,463,0.018329201266169548,
464,464,0.01742919720709324,
465,465,0.016400424763560295,
466,466,0.01752212643623352,
467,467,0.01804475672543049,
468,468,0.017408814281225204,
469,469,0.01828041672706604,
470,470,0.016267698258161545,
471,471,0.01635509915649891,
472,472,0.017892107367515564,
473,473,0.016858123242855072,
474,474,0.017497561872005463,
475,475,0.016612375155091286,
476,476,0.015940407291054726,
477,477,0.01722729206085205,
478,478,0.016237232834100723,
479,479,0.017101412639021873,
480,480,0.01739879697561264,
481,481,0.0177228394895792,
482,482,0.017335519194602966,
483,483,0.017064036801457405,
484,484,0.015505804680287838,
485,485,0.016811085864901543,
486,486,0.015318517573177814,
487,487,0.016688738018274307,
488,488,0.017018204554915428,
