epoch,step,train_loss
24,49,1.5690206289291382
49,99,1.435530662536621
74,149,1.4361222982406616
99,199,1.434623122215271
124,249,1.4260313510894775
149,299,1.409651279449463
174,349,1.403146505355835
199,399,1.3304599523544312
224,449,0.8807945847511292
