epoch,step,train_loss_epoch,train_loss_step
0,0,4.262937545776367,
1,1,4.195511341094971,
2,2,4.220360279083252,
3,3,4.186385154724121,
4,4,4.253238677978516,
5,5,4.0987324714660645,
6,6,4.131224155426025,
7,7,4.097711086273193,
8,8,4.038145542144775,
9,9,4.017197608947754,
10,10,4.009335994720459,
11,11,3.9923219680786133,
12,12,4.020655632019043,
13,13,3.961409330368042,
14,14,4.053260326385498,
15,15,4.047727584838867,
16,16,3.9884538650512695,
17,17,3.981353998184204,
18,18,3.9185855388641357,
19,19,3.921658515930176,
20,20,3.915445327758789,
21,21,3.960242986679077,
22,22,3.855435848236084,
23,23,3.8478007316589355,
24,24,3.8524084091186523,
25,25,3.872816324234009,
26,26,3.818528890609741,
27,27,3.8977999687194824,
28,28,3.80108904838562,
29,29,3.8582301139831543,
30,30,3.786317825317383,
31,31,3.775562286376953,
32,32,3.80067777633667,
33,33,3.8272364139556885,
34,34,3.756321668624878,
35,35,3.7415504455566406,
36,36,3.7561850547790527,
37,37,3.741103172302246,
38,38,3.741964817047119,
39,39,3.729501247406006,
40,40,3.6951980590820312,
41,41,3.6847352981567383,
42,42,3.704911231994629,
43,43,3.720702648162842,
44,44,3.663175106048584,
45,45,3.6726491451263428,
46,46,3.6472816467285156,
47,47,3.6386899948120117,
48,48,3.6767730712890625,
49,49,,3.6222805976867676
49,49,3.6222805976867676,
50,50,3.618277072906494,
51,51,3.621320962905884,
52,52,3.605008602142334,
53,53,3.5955848693847656,
54,54,3.5896475315093994,
55,55,3.6022796630859375,
56,56,3.608245372772217,
57,57,3.5675623416900635,
58,58,3.556889057159424,
59,59,3.5561554431915283,
60,60,3.5373594760894775,
61,61,3.5794460773468018,
62,62,3.5627620220184326,
63,63,3.5147454738616943,
64,64,3.5738401412963867,
65,65,3.5210041999816895,
66,66,3.497129201889038,
67,67,3.4831926822662354,
68,68,3.4768640995025635,
69,69,3.5193278789520264,
70,70,3.4654786586761475,
71,71,3.517148494720459,
72,72,3.470752000808716,
73,73,3.4566328525543213,
74,74,3.4454233646392822,
75,75,3.4307010173797607,
76,76,3.420644521713257,
