epoch,step,train_loss_epoch,train_loss_step
0,0,10.347654342651367,
1,1,7.388669967651367,
2,2,7.413794994354248,
3,3,7.18034553527832,
4,4,6.687333583831787,
5,5,6.382272720336914,
6,6,6.290095329284668,
7,7,6.277482986450195,
8,8,6.257865905761719,
9,9,6.21791934967041,
10,10,6.166767597198486,
11,11,6.113036632537842,
12,12,6.065995693206787,
13,13,6.032412528991699,
14,14,6.010798454284668,
15,15,5.994464874267578,
16,16,5.9799885749816895,
17,17,5.9688191413879395,
18,18,5.961297512054443,
19,19,5.953573703765869,
20,20,5.942217826843262,
21,21,5.928752899169922,
22,22,5.917488098144531,
23,23,5.910276412963867,
24,24,5.90510892868042,
25,25,5.8995747566223145,
26,26,5.893824577331543,
27,27,5.889403343200684,
28,28,5.886577606201172,
29,29,5.8840837478637695,
30,30,5.881120204925537,
31,31,5.878314971923828,
32,32,5.8764848709106445,
33,33,5.875320911407471,
34,34,5.873844146728516,
35,35,5.87174129486084,
36,36,5.869654178619385,
37,37,5.868291854858398,
38,38,5.867670059204102,
39,39,5.867263317108154,
40,40,5.86657190322876,
41,41,5.865422248840332,
42,42,5.863909721374512,
43,43,5.8623270988464355,
44,44,5.861074924468994,
45,45,5.8604207038879395,
46,46,5.860283851623535,
47,47,5.860349178314209,
48,48,5.8603925704956055,
49,49,,5.8603515625
49,49,5.8603515625,
50,50,5.860156059265137,
51,51,5.85971736907959,
52,52,5.85911750793457,
53,53,5.858615398406982,
54,54,5.858365058898926,
55,55,5.858284950256348,
56,56,5.8582353591918945,
57,57,5.858185291290283,
58,58,5.858142375946045,
59,59,5.858042240142822,
60,60,5.857826232910156,
61,61,5.857558250427246,
62,62,5.857361316680908,
63,63,5.857276916503906,
64,64,5.857252597808838,
65,65,5.85723876953125,
66,66,5.85722017288208,
67,67,5.857176303863525,
68,68,5.857079982757568,
69,69,5.856951713562012,
70,70,5.856848239898682,
71,71,5.856791019439697,
72,72,5.856757164001465,
73,73,5.856729507446289,
74,74,5.856706142425537,
75,75,5.856677055358887,
76,76,5.85662841796875,
77,77,5.856569766998291,
78,78,5.856518268585205,
79,79,5.856477737426758,
80,80,5.856449604034424,
81,81,5.856431007385254,
82,82,5.856414794921875,
83,83,5.85638952255249,
84,84,5.856350898742676,
85,85,5.856312274932861,
86,86,5.856276035308838,
87,87,5.8562445640563965,
88,88,5.856219291687012,
89,89,5.856201648712158,
90,90,5.856184005737305,
91,91,5.856158256530762,
92,92,5.8561296463012695,
93,93,5.8561015129089355,
94,94,5.856074810028076,
95,95,5.856051445007324,
96,96,5.8560309410095215,
97,97,5.856013298034668,
98,98,5.855992317199707,
99,99,,5.855966567993164
99,99,5.855966567993164,
100,100,5.855942249298096,
101,101,5.855918884277344,
102,102,5.855895519256592,
103,103,5.855874061584473,
104,104,5.8558526039123535,
105,105,5.855831623077393,
106,106,5.855809688568115,
107,107,5.8557868003845215,
108,108,5.855764389038086,
109,109,5.855741024017334,
110,110,5.855719089508057,
111,111,5.8556976318359375,
112,112,5.85567569732666,
113,113,5.855654239654541,
114,114,5.855630874633789,
115,115,5.855607986450195,
116,116,5.85558557510376,
117,117,5.855563163757324,
118,118,5.855540752410889,
119,119,5.855518341064453,
120,120,5.855495929718018,
121,121,5.855473041534424,
122,122,5.85545015335083,
123,123,5.8554277420043945,
124,124,5.855403900146484,
125,125,5.855381011962891,
126,126,5.855357646942139,
127,127,5.855335235595703,
128,128,5.855311870574951,
