epoch,step,train_loss_epoch,train_loss_step
0,0,0.5231912732124329,
1,1,0.2983761429786682,
2,2,0.2560526132583618,
3,3,0.19388794898986816,
4,4,0.18742182850837708,
5,5,0.17369621992111206,
6,6,0.15230229496955872,
7,7,0.13679996132850647,
8,8,0.1537903994321823,
9,9,0.12474202364683151,
10,10,0.1167992353439331,
11,11,0.1144944429397583,
12,12,0.10754790157079697,
13,13,0.09478774666786194,
14,14,0.09741932153701782,
15,15,0.08726448565721512,
16,16,0.0899171531200409,
17,17,0.0904964879155159,
18,18,0.08757089823484421,
19,19,0.08549213409423828,
20,20,0.0841272622346878,
21,21,0.08309708535671234,
22,22,0.07649959623813629,
23,23,0.08059682697057724,
24,24,0.07721279561519623,
25,25,0.07132688909769058,
26,26,0.07708486169576645,
27,27,0.07420860230922699,
28,28,0.07465774565935135,
29,29,0.070701465010643,
30,30,0.0738135427236557,
31,31,0.0715031623840332,
32,32,0.07102347165346146,
33,33,0.07166344672441483,
34,34,0.07192785292863846,
35,35,0.06910528987646103,
36,36,0.06830891221761703,
37,37,0.0677192285656929,
38,38,0.06068522110581398,
39,39,0.06859035044908524,
40,40,0.07100080698728561,
41,41,0.06985898315906525,
42,42,0.0695941299200058,
43,43,0.06894288212060928,
44,44,0.07002215087413788,
45,45,0.06705236434936523,
46,46,0.06861226260662079,
47,47,0.0671105608344078,
48,48,0.07168368250131607,
49,49,,0.06845837086439133
49,49,0.06845837086439133,
50,50,0.0689801499247551,
51,51,0.06792212277650833,
52,52,0.06933541595935822,
53,53,0.06832275539636612,
54,54,0.06434230506420135,
55,55,0.06768855452537537,
56,56,0.06618267297744751,
57,57,0.06849947571754456,
58,58,0.07150585949420929,
59,59,0.0665293037891388,
60,60,0.06551568955183029,
61,61,0.0642910748720169,
62,62,0.06300242245197296,
63,63,0.0657186433672905,
64,64,0.06212405860424042,
65,65,0.06538067758083344,
66,66,0.06333882361650467,
67,67,0.06461410969495773,
68,68,0.06628649681806564,
69,69,0.06728652864694595,
70,70,0.05962140113115311,
71,71,0.06384342908859253,
72,72,0.06392769515514374,
73,73,0.062480270862579346,
74,74,0.06737986952066422,
75,75,0.0609782338142395,
76,76,0.06363144516944885,
77,77,0.05820389464497566,
78,78,0.06195051595568657,
79,79,0.0625959113240242,
80,80,0.05863293632864952,
81,81,0.058880243450403214,
82,82,0.06585192680358887,
83,83,0.055343687534332275,
84,84,0.059177808463573456,
85,85,0.05922219902276993,
86,86,0.05980420485138893,
87,87,0.06161791458725929,
88,88,0.06062629818916321,
89,89,0.05918947979807854,
90,90,0.05999643728137016,
91,91,0.054364509880542755,
92,92,0.06013837456703186,
93,93,0.060602229088544846,
94,94,0.05898550897836685,
95,95,0.06184647977352142,
96,96,0.05880000814795494,
97,97,0.058503735810518265,
98,98,0.058747224509716034,
99,99,,0.05867648497223854
99,99,0.05867648497223854,
100,100,0.05622366815805435,
101,101,0.05817721411585808,
102,102,0.05760505795478821,
103,103,0.057269271463155746,
104,104,0.057131052017211914,
105,105,0.058822546154260635,
106,106,0.057317543774843216,
107,107,0.05680457502603531,
108,108,0.05603893846273422,
109,109,0.060330845415592194,
110,110,0.05633727088570595,
111,111,0.05645366013050079,
112,112,0.05618046224117279,
113,113,0.05617794767022133,
114,114,0.054249927401542664,
115,115,0.05555465817451477,
116,116,0.05711429938673973,
117,117,0.05531818047165871,
118,118,0.05443184822797775,
119,119,0.05569165199995041,
120,120,0.05592300742864609,
121,121,0.05481424927711487,
122,122,0.05389704927802086,
